document,element,frequency_in_document
2009,Environmental heat and cold exposure,7.978591338538177e-06
2009,Exposure to forces of nature,1.5968822821274092e-06
2009,"Fire, heat, and hot substances",1.690396290576e-05
2009,HIV/AIDS,0.00021145165845648422
2009,Interpersonal violence,6.15108869949305e-05
2009,Lower respiratory infections,0.0003741440623848593
2009,Malaria,0.00013354097230135832
2009,Maternal disorders,3.5527902618538506e-05
2009,Meningitis,4.9014901195052037e-05
2009,Neonatal disorders,0.0003601265642365338
2009,Neoplasms,0.001188406341940329
2009,Nutritional deficiencies,4.697947648027478e-05
2009,Parkinson's disease,3.8956361590180254e-05
2009,Poisonings,1.2789899440871391e-05
2009,Protein-energy malnutrition,4.064229097542037e-05
2009,Road injuries ,0.00018648514967215985
2009,Self-harm,0.00011434739303190293
2009,Tuberculosis,0.00020450147385781635
2010,Acute hepatitis,1.5747991648481073e-05
2010,Alcohol use disorders,2.3618968853708334e-05
2010,Alzheimer's disease and other dementias,0.00016615973984183253
2010,Cardiovascular diseases,0.002276635416365896
2010,Chronic kidney disease,0.00015919233592791155
2010,Chronic respiratory diseases,0.0005045291070031462
2010,Cirrhosis and other chronic liver diseases,0.0001927178374081307
2010,Conflict and terrorism,7.829291514091592e-06
2010,Diabetes mellitus,0.00016755678546992765
2010,Diarrheal diseases,0.00027723916977976596
2010,Digestive diseases,0.0003303690205698033
2010,Drowning,4.180514220233852e-05
2010,Drug use disorders,1.2660806860478334e-05
2010,Environmental heat and cold exposure,8.434021523083887e-06
2010,Exposure to forces of nature,3.4642534258892577e-05
2010,"Fire, heat, and hot substances",1.657782438960599e-05
2010,HIV/AIDS,0.00019615546948919814
2010,Interpersonal violence,6.000568992722238e-05
2010,Lower respiratory infections,0.0003659172842764402
2010,Malaria,0.00013078008756865127
2010,Maternal disorders,3.4462423324433975e-05
2010,Meningitis,4.697229923424867e-05
2010,Neonatal disorders,0.0003491448308323594
2010,Neoplasms,0.001197283196372573
2010,Nutritional deficiencies,4.631237162044225e-05
2010,Parkinson's disease,3.970030228751223e-05
2010,Poisonings,1.2596553398624386e-05
2010,Protein-energy malnutrition,4.0125208849571e-05
2010,Road injuries ,0.0001838251295387919
2010,Self-harm,0.00011276065698456377
2010,Tuberculosis,0.00019620189872449753
2011,Acute hepatitis,1.5132234028092048e-05
2011,Alcohol use disorders,2.2918271120153824e-05
2011,Alzheimer's disease and other dementias,0.0001705872539022837
2011,Cardiovascular diseases,0.002277775944589716
2011,Chronic kidney disease,0.00016236151867555175
2011,Chronic respiratory diseases,0.0005026373153056383
2011,Cirrhosis and other chronic liver diseases,0.00019156977386754263
2011,Conflict and terrorism,8.93314362750462e-06
2011,Diabetes mellitus,0.00017014088076363113
2011,Diarrheal diseases,0.0002702328495223839
2011,Digestive diseases,0.0003289902111735519
2011,Drowning,3.992305679734998e-05
2011,Drug use disorders,1.2685632036501872e-05
2011,Environmental heat and cold exposure,7.333699056233444e-06
2011,Exposure to forces of nature,4.523380358283341e-06
2011,"Fire, heat, and hot substances",1.6141437821685814e-05
2011,HIV/AIDS,0.00018231551994207638
2011,Interpersonal violence,5.877980102625775e-05
2011,Lower respiratory infections,0.0003590156572786217
2011,Malaria,0.00012335464168012597
2011,Maternal disorders,3.332801084138127e-05
2011,Meningitis,4.441476639205727e-05
2011,Neonatal disorders,0.0003385312062275385
2011,Neoplasms,0.0012027495106614584
2011,Nutritional deficiencies,4.464114844201343e-05
2011,Parkinson's disease,4.0403373041359846e-05
2011,Poisonings,1.222789718894309e-05
2011,Protein-energy malnutrition,3.856107194221851e-05
2011,Road injuries ,0.00018004573454533904
2011,Self-harm,0.00011038155840829707
2011,Tuberculosis,0.00018912942081585087
2012,Acute hepatitis,1.4677452098763867e-05
2012,Alcohol use disorders,2.2366663730918966e-05
2012,Alzheimer's disease and other dementias,0.00017506947819550246
2012,Cardiovascular diseases,0.0022797691532118964
2012,Chronic kidney disease,0.00016507485028555052
2012,Chronic respiratory diseases,0.0004993491241352446
2012,Cirrhosis and other chronic liver diseases,0.00019006324440981015
2012,Conflict and terrorism,1.5758870277282395e-05
2012,Diabetes mellitus,0.00017353856839671467
2012,Diarrheal diseases,0.0002574815144020583
2012,Digestive diseases,0.0003269054460355454
2012,Drowning,3.8674101833250534e-05
2012,Drug use disorders,1.27611835771352e-05
2012,Environmental heat and cold exposure,7.215722800813092e-06
2012,Exposure to forces of nature,1.2572573918177389e-06
2012,"Fire, heat, and hot substances",1.573010169090862e-05
2012,HIV/AIDS,0.0001682187656052171
2012,Interpersonal violence,5.861690691125333e-05
2012,Lower respiratory infections,0.0003544922750149114
2012,Malaria,0.00011313534277350152
2012,Maternal disorders,3.188078608114504e-05
2012,Meningitis,4.211314074874172e-05
2012,Neonatal disorders,0.0003283799413381271
2012,Neoplasms,0.0012085545607745907
2012,Nutritional deficiencies,4.183612031214743e-05
2012,Parkinson's disease,4.113528948116877e-05
2012,Poisonings,1.1871602752631055e-05
2012,Protein-energy malnutrition,3.586123575873387e-05
2012,Road injuries ,0.000176183032990019
2012,Self-harm,0.00010763942009956937
2012,Tuberculosis,0.00018498874644261185
2013,Acute hepatitis,1.3715675146496664e-05
2013,Alcohol use disorders,2.2029844543577242e-05
2013,Alzheimer's disease and other dementias,0.00017955568694861754
2013,Cardiovascular diseases,0.0022869240034835156
2013,Chronic kidney disease,0.00016838959796051836
2013,Chronic respiratory diseases,0.0005007645724046061
2013,Cirrhosis and other chronic liver diseases,0.00018849310700909226
2013,Conflict and terrorism,1.627663347988265e-05
2013,Diabetes mellitus,0.00017715823830195644
2013,Diarrheal diseases,0.0002479801222635736
2013,Digestive diseases,0.00032576607655503896
2013,Drowning,3.7004918727519923e-05
2013,Drug use disorders,1.3114336722714488e-05
2013,Environmental heat and cold exposure,6.865326566533442e-06
2013,Exposure to forces of nature,3.7314602468365308e-06
2013,"Fire, heat, and hot substances",1.5507486132489677e-05
2013,HIV/AIDS,0.0001561865607725531
2013,Interpersonal violence,5.7640284984397494e-05
2013,Lower respiratory infections,0.0003518491306865908
2013,Malaria,0.00010426010029457295
2013,Maternal disorders,3.0992366600063183e-05
2013,Meningitis,4.014960248196199e-05
2013,Neonatal disorders,0.00031888452383638775
2013,Neoplasms,0.0012145015519063561
2013,Nutritional deficiencies,4.041989966553013e-05
2013,Parkinson's disease,4.208925174280551e-05
2013,Poisonings,1.1596567416932173e-05
2013,Protein-energy malnutrition,3.459290814947112e-05
2013,Road injuries ,0.00017089064434762345
2013,Self-harm,0.00010478599404526068
2013,Tuberculosis,0.00018132863676633692
2014,Acute hepatitis,1.2726703155607535e-05
2014,Alcohol use disorders,2.183477055694846e-05
2014,Alzheimer's disease and other dementias,0.00018419498869693099
2014,Cardiovascular diseases,0.0022913151152516124
2014,Chronic kidney disease,0.00017098400052598862
2014,Chronic respiratory diseases,0.0005005493430802274
2014,Cirrhosis and other chronic liver diseases,0.00018688809588523645
2014,Conflict and terrorism,2.5761687375321497e-05
2014,Diabetes mellitus,0.00018102198288459857
2014,Diarrheal diseases,0.000236548899226774
2014,Digestive diseases,0.0003240532935769833
2014,Drowning,3.5432309461897096e-05
2014,Drug use disorders,1.3610835153600625e-05
2014,Environmental heat and cold exposure,6.685819876296596e-06
2014,Exposure to forces of nature,1.0159978866860148e-06
2014,"Fire, heat, and hot substances",1.509220174310626e-05
2014,HIV/AIDS,0.00014707707130025543
2014,Interpersonal violence,5.6662717541457716e-05
2014,Lower respiratory infections,0.0003470874680071782
2014,Malaria,9.928651555261211e-05
2014,Maternal disorders,2.945475470709357e-05
2014,Meningitis,3.844096267491266e-05
2014,Neonatal disorders,0.0003067008666377673
2014,Neoplasms,0.0012227489331605825
2014,Nutritional deficiencies,3.9008452050368685e-05
2014,Parkinson's disease,4.289452059968716e-05
2014,Poisonings,1.1236837932942896e-05
2014,Protein-energy malnutrition,3.330312770611001e-05
2014,Road injuries ,0.00016640721242040858
2014,Self-harm,0.00010208654102904697
2014,Tuberculosis,0.00017748655149045316
2015,Acute hepatitis,1.2026075829507974e-05
2015,Alcohol use disorders,2.1777427884932e-05
2015,Alzheimer's disease and other dementias,0.00018902172698327338
2015,Cardiovascular diseases,0.002315742110265614
2015,Chronic kidney disease,0.00017438622983265178
2015,Chronic respiratory diseases,0.0005001366474553441
2015,Cirrhosis and other chronic liver diseases,0.0001876673537109812
2015,Conflict and terrorism,2.263341347383343e-05
2015,Diabetes mellitus,0.0001851134894725729
2015,Diarrheal diseases,0.00022751885565075558
2015,Digestive diseases,0.0003258066522307965
2015,Drowning,3.4450404965257675e-05
2015,Drug use disorders,1.4282370912743324e-05
2015,Environmental heat and cold exposure,7.000869946270755e-06
2015,Exposure to forces of nature,2.1115756580419466e-06
2015,"Fire, heat, and hot substances",1.4928188122922872e-05
2015,HIV/AIDS,0.00013952510897061393
2015,Interpersonal violence,5.641916602282365e-05
2015,Lower respiratory infections,0.00034324358140056454
2015,Malaria,9.524516551890547e-05
2015,Maternal disorders,2.8246033877869714e-05
2015,Meningitis,3.628676980628858e-05
2015,Neonatal disorders,0.00029582696636236086
2015,Neoplasms,0.001237651364660364
2015,Nutritional deficiencies,3.777786770406779e-05
2015,Parkinson's disease,4.36030955782618e-05
2015,Poisonings,1.0972388329223422e-05
2015,Protein-energy malnutrition,3.2212674077950693e-05
2015,Road injuries ,0.0001627982419260373
2015,Self-harm,0.0001006325764803655
2015,Tuberculosis,0.0001717602768918063
2016,Acute hepatitis,1.1351252641509982e-05
2016,Alcohol use disorders,2.171041282249567e-05
2016,Alzheimer's disease and other dementias,0.00019451175123397604
2016,Cardiovascular diseases,0.0023310098611419574
2016,Chronic kidney disease,0.00017751876820587886
2016,Chronic respiratory diseases,0.0005011767081397055
2016,Cirrhosis and other chronic liver diseases,0.00018812029101496563
2016,Conflict and terrorism,2.16554826525004e-05
2016,Diabetes mellitus,0.00018929418894057183
2016,Diarrheal diseases,0.00021969736815283087
2016,Digestive diseases,0.00032685447389947816
2016,Drowning,3.333470860168945e-05
2016,Drug use disorders,1.512254375174609e-05
2016,Environmental heat and cold exposure,6.363191277866494e-06
2016,Exposure to forces of nature,1.1618400834121117e-06
2016,"Fire, heat, and hot substances",1.4715926517756728e-05
2016,HIV/AIDS,0.0001334532499315772
2016,Interpersonal violence,5.526511005621495e-05
2016,Lower respiratory infections,0.00033710176410010765
2016,Malaria,8.847294336281777e-05
2016,Maternal disorders,2.7295873278843792e-05
2016,Meningitis,3.500070046483862e-05
2016,Neonatal disorders,0.0002812262592768233
2016,Neoplasms,0.001250919938165365
2016,Nutritional deficiencies,3.6601044076042225e-05
2016,Parkinson's disease,4.4310694398914686e-05
2016,Poisonings,1.0711517125101676e-05
2016,Protein-energy malnutrition,3.115532061312109e-05
2016,Road injuries ,0.0001599078877533471
2016,Self-harm,9.953413791154785e-05
2016,Tuberculosis,0.00016740625788577436
2017,Acute hepatitis,1.0926542324053838e-05
2017,Alcohol use disorders,2.1542400515918494e-05
2017,Alzheimer's disease and other dementias,0.0002000098325897102
2017,Cardiovascular diseases,0.0023431664761805284
2017,Chronic kidney disease,0.0001790373950318633
2017,Chronic respiratory diseases,0.000502916924881449
2017,Cirrhosis and other chronic liver diseases,0.00018892191999998197
2017,Conflict and terrorism,1.7321070955231188e-05
2017,Diabetes mellitus,0.0001927276350094209
2017,Diarrheal diseases,0.00021624450274155063
2017,Digestive diseases,0.00032830886541775154
2017,Drowning,3.204113940166151e-05
2017,Drug use disorders,1.5676498617122736e-05
2017,Environmental heat and cold exposure,6.131010192403669e-06
2017,Exposure to forces of nature,1.763281499064319e-06
2017,"Fire, heat, and hot substances",1.4463041914896416e-05
2017,HIV/AIDS,0.00012546683892876282
2017,Interpersonal violence,5.526640125961284e-05
2017,Lower respiratory infections,0.00032961903828906025
2017,Malaria,8.342140549480394e-05
2017,Maternal disorders,2.6391192784515377e-05
2017,Meningitis,3.3139464116308986e-05
2017,Neonatal disorders,0.0002669493455059509
2017,Neoplasms,0.001262542277842057
2017,Nutritional deficiencies,3.5435611960646175e-05
2017,Parkinson's disease,4.495884241768602e-05
2017,Poisonings,1.039818056747795e-05
2017,Protein-energy malnutrition,3.007978848783266e-05
2017,Road injuries ,0.00015743285768950697
2017,Self-harm,9.852065431919821e-05
2017,Tuberculosis,0.00016318389257652957
2018,Acute hepatitis,1.0600581171942092e-05
2018,Alcohol use disorders,2.168261381402678e-05
2018,Alzheimer's disease and other dementias,0.00020555605899310567
2018,Cardiovascular diseases,0.002373698584521146
2018,Chronic kidney disease,0.0001818439843957097
2018,Chronic respiratory diseases,0.0005093160309092578
2018,Cirrhosis and other chronic liver diseases,0.00018970432830794795
2018,Conflict and terrorism,1.3550749094457141e-05
2018,Diabetes mellitus,0.00019677828401323856
2018,Diarrheal diseases,0.000206779475140425
2018,Digestive diseases,0.0003296007067424529
2018,Drowning,3.1485143964420586e-05
2018,Drug use disorders,1.61307209355479e-05
2018,Environmental heat and cold exposure,6.063615249438827e-06
2018,Exposure to forces of nature,1.4522169820686612e-06
2018,"Fire, heat, and hot substances",1.4498844191485363e-05
2018,HIV/AIDS,0.00011693491734309069
2018,Interpersonal violence,5.493958829771739e-05
2018,Lower respiratory infections,0.0003258299484263524
2018,Malaria,8.276247743468148e-05
2018,Maternal disorders,2.59555283722575e-05
2018,Meningitis,3.166860396937422e-05
2018,Neonatal disorders,0.00025453110044405916
2018,Neoplasms,0.0012831399794176745
2018,Nutritional deficiencies,3.382137608464438e-05
2018,Parkinson's disease,4.603823990022795e-05
2018,Poisonings,1.0195789775297976e-05
2018,Protein-energy malnutrition,2.8596435143565002e-05
2018,Road injuries ,0.00015671664690295714
2018,Self-harm,9.895374017186408e-05
2018,Tuberculosis,0.00015789563952050558
2019,Acute hepatitis,1.0254660935202415e-05
2019,Alcohol use disorders,2.1751694286516854e-05
2019,Alzheimer's disease and other dementias,0.00021012558540301735
2019,Cardiovascular diseases,0.002401653544143133
2019,Chronic kidney disease,0.00018461215908833537
2019,Chronic respiratory diseases,0.0005147806341482115
2019,Cirrhosis and other chronic liver diseases,0.0001903427849789124
2019,Conflict and terrorism,8.158716570047137e-06
2019,Diabetes mellitus,0.00020051006628263622
2019,Diarrheal diseases,0.00019877167833234444
2019,Digestive diseases,0.0003308879957641881
2019,Drowning,3.069306788213722e-05
2019,Drug use disorders,1.6593703161876045e-05
2019,Environmental heat and cold exposure,6.14924433277944e-06
2019,Exposure to forces of nature,7.871945435283514e-07
2019,"Fire, heat, and hot substances",1.4397544471597671e-05
2019,HIV/AIDS,0.00011171291419484835
2019,Interpersonal violence,5.34343300129808e-05
2019,Lower respiratory infections,0.0003227422435311556
2019,Malaria,8.338609710462147e-05
2019,Maternal disorders,2.5419823801436347e-05
2019,Meningitis,3.057859278629803e-05
2019,Neonatal disorders,0.00024347867595381643
2019,Neoplasms,0.0013046617772361048
2019,Nutritional deficiencies,3.253361480810428e-05
2019,Parkinson's disease,4.696408869571912e-05
2019,Poisonings,9.993040614247177e-06
2019,Protein-energy malnutrition,2.7439537864945602e-05
2019,Road injuries ,0.0001549117704914084
2019,Self-harm,9.827304529852143e-05
2019,Tuberculosis,0.00015278250778012553
